Column_A,Column_B
1.96,0.85
0.14,8.46
7.35,3.48
9.0,2.59
7.36,0.61
3.77,5.1
9.44,6.8
8.4,7.13
7.17,6.48
3.38,5.02
0.68,9.37
8.34,7.35
5.92,7.53
2.15,1.54
7.03,1.53
4.26,8.18
7.05,5.72
9.31,8.28
0.18,9.36
2.71,5.71
2.77,3.29
6.6,4.53
5.27,8.13
0.14,6.31
5.61,7.98
8.79,6.64
2.63,5.1
5.95,6.79
0.17,8.54
7.05,4.26
0.39,8.57
2.28,2.37
2.38,3.8
4.04,7.95
3.63,6.97
9.24,8.19
7.83,6.76
0.49,2.19
5.0,5.8
8.91,5.82
7.55,2.09
3.99,5.4
6.91,9.63
4.08,0.23
2.85,6.42
1.25,3.34
1.38,8.74
6.81,8.49
1.89,0.89
3.4,6.48
8.02,7.44
2.85,3.86
8.1,3.3
8.31,7.43
8.96,6.73
9.35,1.99
1.46,8.32
5.81,7.43
2.24,5.06
9.91,1.67
3.27,7.81
5.05,9.57
3.23,5.04
9.05,0.67
2.81,0.09
5.75,8.27
6.57,3.97
1.3,5.74
3.93,8.12
3.4,1.86
5.97,3.0
4.96,3.48
8.65,9.8
1.65,7.55
2.38,5.96
1.37,8.89
7.71,9.2
4.32,7.0
4.5,1.3
2.25,4.81
1.22,8.68
5.61,4.07
8.52,0.31
3.98,0.26
3.44,5.7
2.0,3.14
8.34,6.59
0.95,5.86
3.98,2.06
6.89,0.93
0.91,6.55
8.96,2.12
5.81,8.6
7.58,6.62
4.57,3.83
7.49,2.57
3.0,6.68
6.99,0.4
7.36,9.43
9.97,7.23
9.0,5.95
3.05,8.06
0.06,7.56
7.49,6.2
5.53,1.54
5.74,7.19
3.47,4.43
9.29,2.22
6.22,7.4
5.12,4.52
3.84,8.44
5.35,0.82
3.46,3.34
0.84,8.03
2.29,6.31
3.27,1.82
8.6,3.94
6.2,0.74
3.5,5.18
9.78,6.68
7.78,1.39
8.59,0.95
2.53,9.17
0.89,0.04
4.3,3.79
3.81,6.1
2.81,9.27
5.34,8.62
0.77,6.88
3.71,4.13
7.86,0.48
9.59,4.22
7.56,2.78
4.1,6.87
3.57,1.68
8.94,4.4
0.46,6.71
2.66,7.6
5.22,8.33
9.48,6.65
0.12,8.76
8.29,8.74
7.23,9.74
5.83,4.12
9.96,9.81
8.93,5.54
7.62,2.99
6.89,3.29
7.34,0.4
2.88,6.82
4.88,7.24
3.49,8.25
7.64,8.92
6.41,7.46
6.56,8.66
8.84,3.67
8.76,1.25
3.72,4.44
5.58,0.35
5.3,4.01
6.5,6.12
5.75,0.11
0.28,4.96
7.69,3.66
5.26,3.03
2.02,1.08
1.26,7.13
6.36,7.01
6.11,4.93
8.75,2.28
1.16,3.09
2.09,4.63
9.4,6.83
7.6,6.71
8.6,6.85
5.9,7.6
4.79,2.02
1.83,1.96
4.97,7.13
7.93,0.38
4.29,9.22
8.02,0.45
3.23,5.78
5.46,7.21
3.25,8.93
5.91,9.42
6.8,7.26
1.81,5.48
8.39,4.85
2.4,3.32
3.64,2.29
8.31,2.26
5.54,2.9
5.6,7.47
9.72,7.31
9.09,9.99
8.45,8.29
8.19,2.53
4.67,0.02
7.95,9.97
8.6,7.45
9.5,0.1
7.56,9.61
7.51,5.51
4.35,3.73
4.47,8.12
5.43,6.61
9.38,2.11
4.55,5.58
9.63,1.68
6.53,8.65
9.77,5.29
7.58,8.7
4.77,7.02
9.52,7.39
3.39,1.99
9.34,3.65
1.74,2.83
0.04,6.46
5.27,0.9
8.3,5.33
6.32,3.62
8.73,3.77
3.17,9.15
1.22,5.66
3.55,2.95
3.28,6.92
9.65,2.12
5.11,7.37
1.76,0.06
6.4,9.21
0.05,7.3
6.56,1.36
7.32,4.54
0.56,2.28
7.64,7.38
6.59,1.96
6.63,9.5
2.81,8.55
5.27,1.99
5.43,3.92
9.79,3.56
2.14,0.1
7.28,3.25
9.95,2.88
7.95,4.9
1.88,0.69
8.78,7.91
1.13,3.14
8.56,3.02
2.88,5.45
2.21,2.66
0.43,8.0
3.12,8.58
1.79,7.18
6.63,7.89
5.78,6.49
9.31,0.65
9.2,9.55
3.31,1.64
2.32,9.83
9.38,7.83
5.56,7.07
6.5,4.47
6.45,4.87
4.16,7.77
7.68,8.94
1.97,2.26
2.34,1.79
0.81,8.92
1.14,6.18
1.01,5.28
3.82,6.68
6.73,2.45
2.36,9.49
3.83,9.08
4.87,6.27
2.32,7.39
2.99,4.22
2.81,5.88
8.33,5.68
2.62,7.66
2.89,5.19
2.28,2.7
8.04,8.2
2.64,5.4
3.21,9.64
7.08,2.76
4.98,6.01
9.31,3.28
4.98,1.37
1.82,9.14
9.63,4.16
8.28,2.28
1.24,2.26
5.39,9.59
6.93,2.23
6.34,3.92
4.12,8.78
2.61,1.23
6.66,0.94
0.5,8.91
3.79,5.65
3.29,7.38
2.95,4.25
6.52,9.81
5.89,1.26
2.54,6.61
7.24,6.96
8.71,0.9
5.64,2.65
0.38,6.68
3.79,1.43
5.28,7.87
7.6,7.88
4.8,8.62
2.77,7.6
7.14,2.05
7.83,5.58
0.7,9.42
5.41,9.06
7.97,5.77
5.22,1.59
10.0,0.01
7.97,5.03
7.15,7.02
2.61,1.68
0.7,2.13
9.86,7.36
7.62,8.32
0.51,5.0
9.5,6.01
7.79,3.31
0.71,4.95
1.23,8.61
2.21,3.46
6.28,7.3
6.12,7.97
4.8,3.58
9.18,9.42
8.73,2.1
5.83,1.11
3.18,8.54
5.23,4.31
7.35,9.86
4.31,4.46
6.08,7.65
5.23,8.63
2.17,8.79
9.92,7.27
8.52,9.28
3.57,3.2
4.29,7.4
9.66,8.79
3.72,8.89
6.65,6.45
9.67,8.05
4.34,9.0
1.63,7.79
0.02,0.29
7.35,7.23
0.52,3.44
6.96,1.73
1.21,8.06
6.36,8.95
2.45,3.49
0.38,4.13
1.33,3.74
4.76,1.36
7.73,1.11
6.29,7.67
4.4,4.84
8.01,2.57
7.12,9.11
0.55,8.05
3.2,6.87
2.23,1.0
3.07,9.9
8.23,8.57
7.64,2.86
4.3,4.93
9.93,6.36
0.18,4.81
2.78,7.57
9.61,2.19
9.3,0.56
7.03,2.07
8.08,6.59
3.5,7.7
7.99,9.47
1.04,3.14
2.26,4.36
9.25,1.72
4.23,3.37
2.39,1.99
2.29,3.59
1.21,8.19
8.93,2.8
8.79,0.57
0.48,2.78
7.06,8.56
8.8,4.83
4.89,0.93
6.43,2.54
6.23,3.37
9.26,1.83
4.2,4.37
9.78,2.53
0.96,3.58
9.44,1.24
9.22,6.79
3.12,4.93
0.45,5.48
4.48,5.39
2.57,3.32
4.19,1.13
8.3,7.89
3.95,5.4
3.86,3.16
3.69,8.63
2.97,0.38
4.88,1.29
1.76,1.74
5.35,4.75
1.13,3.53
9.39,0.47
6.27,5.45
1.4,6.28
9.35,1.43
6.22,2.89
5.72,3.06
8.85,5.49
6.29,5.24
9.37,5.58
4.46,9.41
4.74,9.0
9.02,8.54
0.93,9.17
8.88,8.19
8.44,0.64
2.02,7.17
2.06,9.02
6.81,1.01
4.99,5.69
1.46,7.55
3.4,4.53
4.62,4.23
2.29,6.35
5.08,9.58
5.5,9.3
5.3,9.46
1.56,4.79
9.99,8.49
1.94,8.12
8.76,3.8
8.27,5.25
6.16,8.6
5.7,3.75
5.02,7.83
0.57,0.9
2.6,1.18
8.79,1.89
2.7,3.49
1.28,2.34
7.49,9.04
3.89,4.67
4.34,0.77
7.93,3.11
7.17,2.32
3.75,7.89
1.02,7.86
0.2,0.11
4.81,3.75
8.25,0.63
10.0,6.8
9.0,2.66
3.61,5.96
6.98,2.86
6.93,5.83
8.67,7.07
5.31,1.12
4.0,4.96
3.52,6.77
0.05,3.63
2.8,5.84
4.12,1.71
6.28,8.17
8.79,7.56
9.13,5.6
1.0,0.77
2.3,2.15
1.83,4.87
6.68,5.45
2.97,9.57
3.13,4.94
7.54,0.29
8.53,0.14
7.87,0.49
2.2,5.5
0.83,2.16
8.47,0.28
3.83,9.76
5.9,3.9
5.01,7.63
5.02,4.64
9.34,6.54
7.4,6.49
7.15,1.59
8.87,8.41
4.59,9.01
3.56,6.77
9.04,3.87
6.79,2.25
4.56,5.46
9.87,6.9
7.72,9.75
1.49,6.32
1.68,6.46
8.49,2.52
4.19,8.71
1.19,7.74
2.86,8.81
2.69,5.88
1.84,3.08
5.29,1.08
2.81,7.35
7.29,1.13
0.99,8.77
4.5,6.8
1.21,4.82
4.78,0.76
6.03,5.8
5.32,0.82
7.23,2.13
1.06,4.5
5.72,2.11
8.23,9.76
8.97,8.47
3.93,4.47
2.67,3.96
5.63,4.81
5.32,0.28
9.31,1.63
2.11,4.07
3.66,0.89
2.02,0.36
0.4,0.97
6.66,7.05
9.93,8.24
8.98,4.42
8.42,1.32
9.13,4.2
5.95,4.15
6.89,4.95
1.72,1.33
3.97,1.31
5.04,4.56
8.88,4.42
7.96,0.3
6.57,2.41
5.26,9.94
9.85,1.83
4.52,1.64
1.74,7.04
6.59,8.26
1.46,1.5
4.54,3.59
3.21,3.18
4.59,2.61
5.65,6.07
4.34,0.48
2.5,6.39
3.8,9.74
7.1,9.09
7.16,8.94
9.4,3.57
3.25,4.93
2.88,3.69
2.31,3.54
9.73,6.35
3.87,8.89
2.63,7.81
1.66,7.99
7.91,2.21
7.35,5.76
5.05,8.13
5.32,9.17
7.4,1.06
6.77,7.3
7.95,6.47
5.87,7.58
3.41,5.65
8.49,7.91
2.46,0.01
3.47,5.0
9.51,0.62
4.48,3.81
6.7,8.42
2.52,6.3
8.9,0.97
0.36,2.98
6.61,6.88
4.8,9.17
3.47,0.89
0.59,2.59
1.36,4.01
0.4,3.76
3.67,1.12
9.36,7.03
4.33,6.7
5.47,4.7
4.22,2.92
9.89,6.35
7.99,9.19
5.52,1.82
6.49,4.91
3.62,0.96
0.72,5.36
9.14,1.53
2.23,4.93
5.53,7.89
6.11,9.89
8.78,8.21
6.43,1.64
2.05,5.64
3.65,0.89
0.24,7.38
2.46,3.14
5.18,4.45
0.05,1.78
1.02,5.54
7.92,4.52
8.67,5.07
9.52,5.92
3.24,3.68
1.94,8.1
6.76,7.94
6.4,6.76
3.94,7.04
5.32,9.56
2.27,5.27
3.11,0.39
2.0,1.63
1.85,7.14
6.74,2.34
6.34,0.29
6.1,9.03
6.46,3.85
8.44,6.3
9.14,8.57
5.07,1.42
5.48,6.09
2.05,7.13
4.68,9.71
5.86,1.02
6.52,5.03
3.25,9.85
5.07,4.47
3.58,4.63
2.77,1.92
4.78,2.72
2.92,8.32
9.34,3.96
2.49,6.58
1.28,2.71
9.54,9.7
9.14,3.63
5.13,8.42
0.2,0.87
7.1,0.09
2.41,8.21
4.37,7.87
8.4,6.17
1.98,1.53
4.64,5.85
8.7,7.54
6.71,1.45
8.27,6.04
0.87,5.1
7.34,1.26
1.04,3.21
8.49,9.22
1.17,3.72
0.29,5.83
0.68,4.65
7.01,3.74
4.12,5.48
0.74,4.86
4.56,3.44
6.08,8.48
4.46,9.95
7.55,1.69
0.78,6.47
5.88,4.74
0.69,6.3
8.52,4.54
7.49,7.4
2.08,1.52
7.0,7.39
9.12,8.46
8.4,1.94
4.47,8.64
4.52,5.41
9.2,8.39
7.15,4.34
9.58,1.09
0.7,9.4
9.6,4.57
6.18,7.93
1.2,0.56
7.36,0.55
7.53,8.72
2.24,2.48
9.16,5.54
5.48,4.55
5.23,6.43
1.22,7.9
4.05,0.03
7.82,1.3
5.24,0.28
3.39,0.07
3.34,7.66
4.83,0.56
3.55,0.68
2.37,3.28
6.29,8.67
9.7,5.56
3.26,2.38
9.68,6.22
7.88,2.78
2.72,2.96
6.46,8.9
7.93,2.84
2.09,3.26
7.63,3.54
6.19,9.61
3.34,0.92
0.1,6.52
2.11,9.65
6.26,6.06
7.64,5.34
8.99,4.09
1.43,8.48
4.92,5.68
0.49,3.84
1.99,4.33
7.03,8.17
8.33,5.3
1.46,3.16
9.71,0.75
6.36,1.62
4.56,4.5
5.38,6.49
4.67,9.81
1.65,1.21
4.4,9.57
2.39,9.0
7.78,1.11
5.87,0.14
4.72,4.02
2.61,5.98
3.12,4.67
7.19,3.79
6.54,5.56
8.33,1.77
7.43,2.13
0.77,3.74
3.67,7.97
8.02,4.42
1.43,4.27
4.58,6.97
8.73,1.2
0.56,7.24
6.67,4.61
0.62,1.19
6.96,2.77
7.59,7.85
1.22,3.28
1.51,6.57
6.86,9.83
6.51,4.07
1.08,5.61
6.19,8.52
9.11,2.57
0.39,0.47
0.53,2.78
0.58,6.63
1.9,5.99
3.98,3.52
4.37,1.4
3.63,1.88
2.68,0.73
6.09,8.14
3.49,2.44
6.96,3.82
9.3,4.66
1.19,6.62
2.49,4.1
1.68,6.99
1.99,4.22
5.32,8.25
5.76,3.96
5.72,5.07
9.24,4.46
5.01,4.91
8.73,5.48
5.25,0.77
4.99,7.19
5.34,0.43
2.07,1.94
1.35,5.0
0.0,2.88
9.11,9.55
6.98,0.77
3.79,9.99
5.19,0.12
3.12,3.3
1.76,5.85
7.6,9.54
1.31,9.97
8.62,4.88
6.48,0.73
3.16,7.4
0.59,1.72
3.82,9.09
1.57,3.61
7.38,2.74
4.76,4.11
8.05,3.59
3.42,2.63
0.52,3.7
5.83,7.81
1.6,5.25
8.42,6.39
0.8,5.77
2.39,2.76
5.49,3.34
5.16,0.22
6.81,6.18
0.25,5.76
8.23,5.2
3.06,2.07
9.27,2.22
0.75,0.56
6.0,4.5
7.61,8.08
5.7,7.15
0.92,4.05
0.13,6.12
6.21,1.6
7.67,5.77
1.75,1.15
2.66,7.22
1.12,4.1
8.71,9.56
8.74,2.12
4.6,0.56
6.05,7.92
2.35,7.03
6.95,4.53
7.91,9.65
3.48,8.63
4.69,4.33
9.06,3.86
2.22,6.23
1.16,8.92
2.24,1.79
6.41,0.07
3.53,4.61
1.0,0.35
3.65,6.28
2.73,0.24
9.13,9.07
0.14,6.12
6.83,2.28
5.01,3.92
9.74,7.0
8.11,6.77
1.37,1.58
7.43,8.06
7.15,5.21
0.71,9.73
8.46,9.76
0.48,3.59
1.04,2.39
2.27,9.2
2.39,8.8
7.03,6.28
9.04,5.23
3.79,6.81
4.4,5.65
4.7,3.72
3.24,0.93
3.0,3.99
4.8,9.02
8.49,9.29
4.26,8.43
8.49,0.11
5.65,3.98
5.4,0.61
7.43,6.1
4.32,7.13
3.07,8.05
0.13,3.6
0.53,0.85
0.61,5.05
0.14,9.93
7.53,6.34
8.67,5.04
1.52,6.01
7.78,1.5
5.53,7.32
3.31,2.61
5.49,5.99
2.97,0.45
2.36,2.05
4.31,2.34
3.85,9.48
1.57,4.44
6.39,8.92
2.86,5.54
8.01,7.18
4.67,2.15
7.47,9.54
9.54,4.47
8.95,8.59
9.17,9.64
5.49,8.54
9.8,5.9
7.39,3.39
6.94,0.5
2.16,0.72
5.54,6.31
0.99,9.03
8.33,6.34
9.44,0.64
3.66,0.49
2.42,1.21
5.45,3.54
5.94,3.99
6.3,5.07
0.13,4.5
3.1,0.34
7.14,0.84
5.87,8.47
5.94,8.89
3.55,4.42
5.98,3.43
4.53,2.78
6.53,3.18
2.68,9.88
4.93,1.19
6.43,4.39
0.72,9.1
3.95,9.95
2.87,7.42
0.96,2.81
5.16,9.6
1.2,6.17
9.62,5.74
0.65,1.46
8.92,8.9
2.77,5.29
6.1,4.05
5.92,3.46
9.45,1.26
0.74,9.07
2.85,5.27
2.17,6.37
2.89,7.74
3.81,4.01
0.36,6.28
5.5,1.65
0.79,2.57
8.05,9.27
5.47,2.28
6.69,5.0
2.08,7.02
4.26,8.73
4.39,8.37
7.83,6.75
6.69,0.04
3.79,6.12
2.27,5.63
0.5,6.91
5.47,9.15
1.65,0.63
9.19,3.8
1.28,9.48
8.83,6.84
0.35,7.38
9.8,1.93
3.06,6.58
6.58,8.05
2.06,2.53
6.73,0.64
2.07,4.61
2.76,0.03
0.54,0.44
5.39,3.72
6.7,7.29
5.34,9.9
4.02,4.12
2.1,5.6
5.69,9.46
9.95,4.06
6.36,4.63
5.55,6.54
6.18,0.86
1.66,7.9
8.31,1.49
2.79,8.72
0.27,3.98
5.51,3.99
8.37,9.65
7.76,8.92
7.42,1.1
5.84,1.88
0.95,1.09
9.24,4.16
2.25,1.59
6.1,8.48
5.43,1.02
5.82,1.49
8.59,0.21
4.21,5.27
7.36,5.93
3.86,4.13
4.92,8.93
8.2,0.27
1.98,3.33
6.74,8.01
4.12,4.17
6.78,5.48
2.1,3.77
3.81,8.38
6.78,0.44
4.86,4.27
2.64,1.19
9.13,1.01
5.55,3.81
7.15,1.59
7.82,6.81
6.82,8.85
1.64,8.76
2.25,6.06
6.93,0.09
6.32,6.65
8.11,7.43
0.54,4.33
7.2,8.69
1.06,9.48
4.53,8.98
1.77,3.37
8.73,0.85
2.14,3.89
6.21,4.93
4.85,5.54
9.66,6.93
6.56,7.5
6.61,7.82
8.2,9.82
7.08,9.27
8.06,2.15
9.6,8.64
5.27,5.29
9.64,0.33
6.43,8.99
6.73,4.65
5.51,8.46
7.71,2.22
9.79,8.75
3.33,5.14
2.59,7.23
0.03,5.66
3.92,3.35
4.6,0.71
0.96,0.46
5.78,1.69
9.85,4.6
0.71,5.91
8.3,0.35
4.5,6.0
8.3,4.18
9.06,3.26
5.17,9.99
2.17,5.16
5.77,6.17
5.24,5.16
3.88,0.53
3.03,1.81
4.54,1.02
4.42,2.83
3.11,0.57
4.71,4.25
2.19,8.62
8.29,9.18
1.03,5.82
5.01,5.57
4.28,4.61
2.3,4.67
6.39,7.32
8.35,6.99
2.8,5.98
4.81,2.28
2.27,0.1
5.73,8.24
2.58,2.87
6.62,5.32
8.13,0.35
8.09,9.7
0.54,3.88
2.25,5.6
1.09,3.82
8.46,1.94
8.41,6.16
0.02,10.0
3.34,6.73
9.28,1.27
7.14,8.86
0.81,8.91
1.73,4.86
5.64,9.43
9.08,8.39
3.03,7.25
7.47,8.0
0.63,7.76
3.72,0.76
0.42,1.68
9.65,5.45
2.01,4.38
0.02,8.7
1.05,3.57
1.38,9.61
8.8,5.8
6.07,2.64
1.43,6.47
8.2,5.86
1.86,0.44
7.09,1.56
3.54,7.19
2.97,4.64
6.96,0.87
5.24,2.78
0.3,8.06
2.19,2.84
0.21,7.61
6.34,4.59
4.47,8.41
0.33,3.03
6.77,5.93
1.57,4.37
8.56,0.34
8.99,2.2
7.63,5.26
9.28,4.57
5.52,5.18
5.55,5.87
3.9,2.36
8.66,3.73
9.47,8.1
1.21,5.24
6.08,5.58
6.84,6.92
5.64,4.81
6.63,3.95
7.87,0.69
1.04,8.48
4.01,8.19
3.04,1.58
6.33,8.57
1.18,9.26
6.04,8.68
9.07,5.02
2.77,2.72
3.53,4.8
9.03,0.24
4.43,4.58
4.87,5.98
1.23,4.71
5.18,0.92
0.65,0.11
9.34,8.49
2.81,1.0
0.03,8.05
8.23,1.88
0.93,0.58
2.44,2.94
4.89,2.94
4.0,6.6
9.16,7.62
8.75,1.83
1.87,4.88
2.23,9.48
6.82,0.16
0.24,9.72
0.51,3.11
3.78,5.88
1.05,3.41
7.72,0.01
4.59,9.65
5.62,0.76
0.61,5.85
1.57,7.22
5.87,9.02
5.43,1.68
2.35,8.53
8.9,7.3
0.94,2.07
6.2,3.78
7.62,0.27
2.93,8.47
3.63,1.73
0.62,4.89
5.65,5.69
4.34,2.78
9.76,8.63
0.08,7.44
0.8,9.44
3.37,2.32
8.81,5.0
7.47,1.71
0.91,6.01
3.6,1.54
5.18,5.28
1.93,5.87
2.86,5.92
9.38,6.76
1.99,1.86
8.32,9.27
3.49,7.13
2.63,9.56
9.97,0.33
9.72,1.75
8.94,3.62
6.89,8.29
9.97,8.93
1.14,5.55
9.24,1.32
0.79,0.78
9.79,2.1
7.39,0.09
5.04,6.28
9.7,5.51
3.15,6.14
7.5,3.87
8.08,7.54
5.7,6.03
7.85,1.27
9.07,6.32
2.95,5.72
6.56,1.91
0.37,9.7
6.02,8.58
4.25,8.49
2.84,8.35
1.57,9.06
1.3,9.34
8.95,1.56
5.71,9.43
3.37,5.54
9.33,4.73
0.64,2.96
4.28,9.27
8.49,0.48
8.64,1.12
5.84,9.35
6.19,6.36
6.8,0.25
0.62,2.0
4.33,7.74
5.47,2.07
4.74,2.69
2.49,5.51
6.21,3.62
0.87,3.13
6.97,9.15
1.53,3.17
9.4,7.03
8.99,4.2
8.58,5.2
5.27,2.63
9.39,6.04
2.84,8.36
1.52,6.18
6.41,6.01
6.39,9.69
6.02,4.3
3.03,8.91
8.75,0.56
6.87,3.74
9.75,0.03
0.24,3.75
1.37,3.94
1.44,4.67
5.96,1.03
2.86,2.14
5.94,0.97
4.01,4.09
2.91,3.08
1.3,3.94
7.2,6.33
0.22,9.39
2.56,4.48
9.5,3.64
6.08,4.07
7.36,4.3
4.24,6.11
2.74,9.46
9.98,8.78
7.64,8.87
3.81,8.82
5.98,5.11
6.89,8.37
2.03,5.41
3.94,8.21
2.31,3.25
8.06,6.45
0.7,9.82
6.36,1.37
7.49,9.44
8.1,5.0
6.92,0.27
5.15,0.66
3.62,3.62
7.89,4.02
9.1,9.38
5.42,6.14
0.52,9.05
1.0,6.43
5.3,3.97
3.23,2.05
1.78,1.86
8.62,3.65
6.41,7.83
9.26,7.13
8.0,2.67
4.14,2.38
9.92,3.02
5.7,9.47
8.08,0.09
2.08,6.05
8.01,7.05
7.77,3.17
2.51,8.78
8.35,8.72
8.93,2.86
4.07,0.01
5.02,2.85
6.05,5.0
1.17,7.6
0.75,2.57
4.73,3.32
9.62,6.12
6.4,2.14
9.25,6.3
0.34,5.16
5.69,6.3
8.79,1.08
6.43,5.11
1.3,5.27
2.91,2.18
4.35,1.72
1.83,0.3
0.65,5.23
5.89,6.23
5.34,7.68
3.31,5.27
3.01,5.3
6.11,8.3
8.77,6.5
2.44,7.45
8.94,2.87
5.7,8.51
1.5,1.81
6.66,0.91
5.06,3.21
0.47,3.19
2.95,9.26
5.7,6.25
6.51,4.84
9.02,0.01
6.91,8.44
9.8,7.55
0.77,0.31
2.06,9.8
5.05,2.98
4.04,2.25
2.08,7.8
1.27,0.46
2.3,2.5
0.82,9.86
3.06,7.47
2.13,3.34
9.4,1.92
7.01,2.05
6.05,8.51
8.43,9.21
0.13,3.32
5.15,7.71
7.66,8.96
6.9,3.32
2.35,0.31
9.05,9.08
3.83,1.74
5.06,8.25
1.66,6.52
8.6,0.29
8.76,5.87
2.04,6.88
2.58,3.57
2.33,6.95
0.78,4.8
4.2,8.99
5.37,1.64
1.44,6.19
8.34,6.63
0.31,2.77
9.57,1.07
7.37,9.7
6.48,7.64
3.52,7.57
4.37,2.11
0.85,8.41
7.88,8.05
8.17,7.89
0.0,7.35
6.38,5.66
4.62,9.65
5.46,3.87
8.45,7.34
5.28,9.12
1.52,1.16
3.61,0.63
5.93,8.5
2.61,1.17
4.23,2.27
5.09,9.62
3.89,7.99
9.66,9.57
5.08,9.55
3.02,8.01
7.05,5.94
8.91,3.85
8.44,8.08
9.47,8.54
3.71,9.69
4.83,1.88
1.71,6.92
5.11,4.05
3.85,8.77
4.9,8.26
2.94,6.31
6.68,2.81
3.81,0.64
5.02,9.79
9.93,9.72
2.79,7.89
0.83,8.12
5.28,0.98
5.48,8.14
9.37,2.57
8.72,3.01
5.58,5.71
7.85,0.8
1.13,7.69
2.31,0.28
7.13,9.98
3.09,2.44
0.48,8.74
3.14,6.53
1.43,4.27
4.66,6.07
1.75,8.54
0.13,7.19
3.69,0.3
5.3,8.42
7.52,7.84
0.15,5.82
9.33,0.29
8.97,5.05
5.65,0.07
2.62,1.75
3.43,7.6
0.46,9.95
6.64,6.01
3.2,6.98
2.58,4.35
5.13,5.76
1.67,0.04
4.05,8.87
1.96,8.08
0.43,7.65
9.55,6.93
4.2,3.66
9.87,0.51
4.01,1.67
1.4,5.99
5.12,4.01
5.13,4.86
1.07,8.09
0.57,2.53
3.3,8.72
9.25,5.64
8.36,9.54
3.6,7.44
8.25,3.1
3.16,0.54
7.69,1.89
9.88,2.17
3.65,0.0
1.64,1.48
4.23,3.56
9.54,1.73
3.61,3.14
7.56,1.41
7.77,9.82
4.05,5.07
6.74,0.65
2.3,0.47
9.83,2.91
7.26,5.1
1.75,0.42
7.29,9.81
6.51,6.65
9.46,5.76
1.4,9.87
5.01,7.17
2.84,6.85
6.51,2.81
1.45,5.32
5.81,9.63
8.91,8.34
4.25,8.01
1.9,8.64
5.81,3.25
7.17,4.2
6.69,2.38
7.8,5.89
7.95,9.95
3.83,1.26
9.07,5.08
4.3,4.12
0.96,8.8
1.49,7.03
7.94,2.28
8.33,3.61
2.68,5.08
7.9,7.67
2.46,4.34
6.06,1.9
7.17,1.03
2.83,7.11
2.71,8.73
9.72,3.53
9.0,0.44
7.69,9.99
0.05,1.08
5.39,8.88
6.16,3.71
9.67,9.67
6.35,6.8
4.74,6.23
5.45,3.8
6.05,1.35
9.28,8.84
0.24,6.28
7.97,1.72
3.61,0.6
0.78,5.05
1.31,4.9
8.26,8.28
4.44,8.9
9.06,4.43
4.93,8.43
7.84,4.43
4.13,8.18
7.59,1.93
8.13,8.61
9.99,3.3
6.64,7.77
0.06,6.18
4.22,6.06
3.23,2.75
6.58,2.52
0.7,4.59
9.29,6.96
3.42,4.49
9.59,3.88
7.1,1.95
7.64,4.04
2.22,9.41
7.0,5.47
2.06,8.86
9.33,6.75
4.15,4.07
5.81,1.84
7.61,5.2
6.11,6.02
9.22,0.34
4.06,2.51
3.65,3.13
3.18,9.54
6.73,4.47
9.16,9.21
8.8,4.61
3.98,0.4
8.34,9.37
4.62,8.64
0.51,9.68
6.1,0.88
3.14,4.57
7.44,1.81
8.29,9.65
6.74,9.51
0.3,4.72
7.81,0.45
9.38,3.25
5.73,3.09
3.89,1.28
8.66,5.98
8.29,3.56
5.59,1.84
2.62,1.85
9.69,0.29
5.89,5.0
4.31,7.34
0.89,3.81
6.12,2.18
6.71,1.28
8.98,7.09
4.08,7.28
9.84,2.66
0.7,3.49
0.65,6.07
7.44,5.53
1.93,7.26
1.07,6.1
8.31,2.03
6.16,7.56
5.44,9.76
7.8,8.97
9.63,8.73
1.87,0.83
2.8,0.97
0.47,7.33
8.27,0.84
6.46,8.28
7.64,1.77
5.68,9.05
4.71,9.86
9.42,8.56
9.33,2.6
6.73,8.41
8.72,3.75
7.25,4.08
5.37,5.27
6.01,2.06
8.46,9.81
1.86,8.35
4.4,5.98
7.4,5.7
8.86,8.82
6.99,1.22
0.35,8.61
0.5,6.92
1.26,9.25
9.57,2.09
3.58,8.56
3.3,7.03
1.29,9.75
5.8,0.07
3.36,7.5
4.24,0.06
3.16,1.62
8.31,8.47
4.67,5.1
5.76,0.51
5.68,1.43
1.91,6.73
4.42,1.97
0.71,5.91
6.26,5.82
6.89,9.93
2.18,1.96
2.78,7.73
9.55,0.27
6.57,7.26
0.7,0.03
7.21,0.06
6.4,0.61
8.05,3.57
5.66,8.11
1.92,4.9
3.39,2.86
0.12,7.15
7.25,8.02
0.61,5.5
2.8,1.11
9.28,4.57
6.11,0.47
7.18,1.25
9.33,6.74
3.91,4.19
8.46,9.77
4.22,6.81
5.42,7.7
6.92,8.61
2.25,4.02
9.03,4.96
0.25,8.11
1.0,4.59
5.55,2.64
2.67,9.58
4.87,9.3
6.41,0.19
0.95,0.06
0.09,6.85
3.9,4.08
5.12,8.38
9.17,5.03
0.88,4.69
2.28,9.94
0.84,2.09
1.12,9.6
1.32,6.29
5.56,0.41
1.58,8.46
1.15,7.69
3.59,5.32
8.48,1.17
2.76,0.46
6.14,0.08
4.59,2.98
4.13,5.19
1.45,7.39
8.43,7.71
1.05,5.4
4.11,9.83
6.13,7.35
7.39,7.84
2.6,6.6
5.58,5.54
1.19,1.0
4.74,8.94
5.98,5.42
8.45,8.68
6.81,6.59
