Column_A,Column_B
9.99,7.03
4.0,5.77
5.59,3.03
0.42,0.82
8.75,5.2
7.08,2.34
8.48,5.83
3.61,8.56
0.65,3.88
7.4,9.74
8.75,9.3
5.56,5.6
5.67,7.64
2.25,8.6
8.01,7.08
5.95,2.75
6.02,6.2
1.11,5.41
4.56,6.31
1.61,7.12
4.5,5.08
6.55,9.07
2.87,6.79
4.04,2.45
6.53,3.32
8.43,3.78
3.07,3.89
8.23,0.34
7.64,0.19
4.6,4.33
5.8,1.25
1.46,5.88
3.73,4.82
6.17,5.06
1.83,4.17
4.72,2.65
9.04,9.13
3.81,2.1
9.64,9.29
7.25,6.32
4.48,0.73
1.63,8.58
3.53,6.8
8.72,5.38
1.71,2.64
6.09,7.13
4.78,0.37
1.83,2.11
4.05,2.13
5.96,5.4
2.92,6.77
3.04,8.98
3.98,1.13
5.6,7.69
5.82,5.09
3.85,6.6
6.77,2.38
0.07,1.2
8.98,3.72
3.51,4.46
3.52,7.45
3.92,5.07
0.56,8.98
6.46,7.8
9.35,7.34
0.21,5.74
4.18,9.97
2.77,8.17
6.29,0.56
0.41,2.33
8.66,9.65
3.64,5.06
5.46,0.03
4.71,5.78
0.33,7.58
0.21,4.35
0.76,0.19
9.66,8.46
5.84,9.24
3.83,4.76
0.05,4.04
1.48,2.14
7.07,8.16
6.81,3.77
5.72,3.56
0.17,1.68
1.72,4.25
6.75,8.51
3.4,1.22
5.45,1.83
7.05,3.45
1.53,6.28
5.15,3.27
7.99,3.9
7.39,1.89
6.97,2.19
3.0,6.12
4.14,7.86
6.67,8.7
0.53,3.93
8.2,7.25
6.73,4.94
3.14,8.76
4.06,4.62
8.02,9.46
2.89,0.89
4.85,9.01
4.19,6.4
6.17,0.84
0.52,7.44
8.78,5.09
2.79,7.03
8.15,4.47
5.03,4.59
7.86,7.63
8.78,6.46
8.13,1.58
2.75,2.5
7.5,8.82
7.76,5.96
0.88,8.48
5.97,7.18
8.43,7.1
9.55,4.6
8.41,0.69
4.32,6.5
5.86,5.12
9.85,2.08
8.9,4.14
8.04,6.89
9.26,6.6
2.38,8.1
4.32,2.85
2.65,2.52
8.35,1.88
0.13,5.55
3.59,5.21
0.02,2.66
8.86,6.86
4.48,2.29
6.5,6.49
1.1,9.48
1.79,7.49
2.05,8.59
3.87,7.74
3.83,8.95
7.74,9.43
0.96,3.02
1.47,7.31
7.66,5.07
4.55,6.42
8.2,4.71
5.69,9.58
2.17,4.53
9.23,4.72
2.24,0.59
7.48,6.81
8.29,1.54
8.8,4.36
6.02,0.89
4.84,6.83
1.92,2.43
5.69,5.39
3.18,0.06
5.97,8.57
9.58,4.29
7.29,8.22
9.09,2.49
6.57,8.58
4.09,0.47
1.86,7.04
7.79,4.68
9.42,7.3
7.84,6.96
8.29,9.21
4.4,0.1
6.27,2.91
7.83,8.89
3.39,2.53
4.7,2.07
5.23,1.65
3.95,0.07
2.28,2.99
7.21,4.69
6.83,2.32
9.09,1.31
1.23,9.27
6.33,8.55
0.96,9.9
2.07,8.38
4.27,3.8
6.39,1.92
0.59,4.78
8.55,1.82
2.06,5.02
2.14,9.06
4.96,7.14
9.55,2.18
1.13,0.8
7.25,1.62
4.48,6.61
3.59,0.88
9.96,9.63
6.85,5.18
1.91,8.48
4.66,1.41
7.66,6.06
6.36,5.39
6.85,5.94
8.63,8.48
8.17,1.69
6.49,9.54
1.49,0.96
3.78,5.48
9.82,7.65
2.49,0.42
9.72,3.25
1.18,6.4
0.49,8.56
7.26,8.44
3.36,6.15
9.2,7.24
4.65,1.27
5.88,8.81
1.85,3.83
2.98,8.36
2.58,8.54
0.29,0.5
1.88,9.66
1.08,6.27
0.63,4.82
6.08,9.43
5.5,0.49
6.82,1.08
2.42,3.89
7.86,3.03
2.23,2.56
4.77,6.53
3.56,7.36
1.96,9.02
4.43,9.81
8.66,5.75
9.9,1.56
8.56,6.47
9.26,8.08
0.79,7.97
4.56,9.96
9.82,1.31
0.84,1.02
4.1,8.97
7.28,9.57
1.69,9.74
7.86,5.09
4.9,0.96
0.59,4.83
2.07,7.11
2.97,2.67
1.28,0.38
9.86,4.86
5.59,1.34
6.01,4.82
9.0,3.54
7.96,9.28
2.84,6.11
1.84,3.98
2.31,4.37
6.31,3.97
2.56,7.29
0.88,4.71
7.4,3.04
8.33,6.42
3.42,7.89
6.97,6.7
6.56,2.07
1.81,4.66
8.92,2.77
3.31,8.16
7.09,4.99
2.96,8.12
2.18,6.74
1.33,2.8
9.8,3.38
5.99,7.44
9.01,3.96
7.55,2.43
3.3,5.94
9.52,0.13
7.38,6.76
2.96,2.48
4.73,1.32
6.63,3.19
9.44,0.6
2.67,2.74
9.21,3.51
9.41,0.05
1.34,0.93
2.16,6.05
1.45,4.57
6.5,8.32
2.65,8.76
8.43,6.61
0.42,6.19
3.76,4.89
9.52,0.86
7.6,6.01
8.1,5.73
4.84,7.28
1.25,1.94
3.55,3.2
3.26,0.02
5.46,8.41
4.45,7.49
6.44,5.25
7.53,5.17
9.69,8.92
5.92,4.72
7.23,1.9
0.17,0.2
0.91,5.0
3.39,9.61
8.07,8.19
6.25,2.16
5.9,6.48
7.3,7.7
7.56,2.48
2.45,8.93
2.61,3.67
7.48,0.89
6.24,0.51
6.3,8.26
9.14,1.49
2.25,8.09
9.19,8.72
8.28,1.83
0.63,6.97
6.2,2.4
0.35,1.21
3.7,3.47
7.09,4.7
1.39,2.96
4.4,5.03
0.75,4.37
2.08,7.72
2.85,8.77
2.48,5.18
3.31,0.41
7.94,7.57
9.41,6.62
5.51,5.43
5.61,2.05
1.6,8.52
4.9,7.11
2.95,7.39
9.15,9.92
3.76,1.39
9.91,4.98
4.8,5.62
6.03,5.05
7.42,7.91
2.99,1.85
3.23,5.3
5.25,4.87
9.16,5.51
4.19,9.77
0.82,5.1
6.0,8.44
8.18,3.42
5.65,1.79
8.23,6.73
4.97,8.8
8.28,2.48
8.91,7.18
5.17,5.59
8.45,2.82
1.08,7.7
0.27,6.88
8.55,7.14
2.7,5.03
1.72,4.35
6.35,0.18
1.13,7.25
5.49,4.09
8.68,2.21
4.31,8.2
4.68,7.46
4.88,0.11
7.45,4.28
1.82,6.47
2.34,3.68
5.78,8.47
1.68,8.91
3.12,7.7
9.85,2.05
9.47,2.01
1.32,0.8
8.6,1.98
1.82,5.69
5.51,5.75
0.51,2.85
9.65,9.61
7.68,5.61
1.45,1.93
7.89,3.79
7.98,5.18
4.51,0.19
3.49,1.2
6.86,1.72
8.07,4.07
5.64,0.61
8.44,7.97
9.87,1.17
8.55,0.83
0.18,3.77
0.68,2.85
7.51,9.61
4.56,8.78
2.13,9.89
9.46,6.35
4.94,2.92
9.42,8.51
2.78,9.97
7.85,9.87
3.4,1.77
6.8,2.17
9.98,9.74
8.03,7.97
5.44,9.07
5.08,0.01
7.77,6.8
0.13,3.22
9.44,4.32
6.78,6.44
8.63,9.45
6.99,9.26
5.54,5.74
3.09,4.3
8.56,6.66
4.52,9.44
7.14,6.22
9.59,0.68
7.99,0.35
0.42,2.8
1.51,0.33
4.75,7.67
3.15,7.29
7.47,5.55
4.89,6.62
3.41,3.02
7.04,8.32
6.5,1.99
6.34,6.72
9.68,3.17
0.32,6.68
7.68,5.68
1.59,6.0
9.38,5.44
2.16,8.54
8.02,9.72
7.94,2.86
7.15,9.01
2.98,3.61
6.61,3.23
5.7,4.02
3.42,9.04
9.62,7.67
2.68,3.48
4.22,9.19
1.23,0.86
5.83,3.27
8.23,9.13
5.74,1.69
6.73,6.37
5.5,4.86
5.76,9.03
0.07,9.11
1.87,8.6
5.53,3.57
8.24,1.47
7.45,5.83
4.9,8.95
8.79,6.29
4.34,8.5
5.93,0.56
2.56,4.99
0.33,1.53
8.45,0.76
5.72,3.39
1.91,2.68
4.23,5.32
9.78,1.35
7.07,3.35
4.14,2.85
9.74,7.3
9.1,2.56
0.39,1.85
6.46,3.71
0.5,5.95
1.29,0.81
7.67,3.97
9.02,5.89
8.64,6.68
0.91,1.82
2.93,9.4
4.68,9.05
9.67,8.28
6.03,4.54
1.7,8.05
5.94,4.94
1.99,8.07
3.05,1.75
7.02,8.63
7.86,4.48
4.82,2.76
9.77,1.82
9.68,7.61
7.08,9.65
0.25,3.73
2.92,8.77
4.82,7.01
0.52,9.34
4.7,1.82
8.84,7.82
7.95,8.35
3.01,5.71
8.27,7.61
5.6,2.78
7.1,1.73
2.62,6.39
2.8,3.41
6.11,3.99
1.94,1.24
7.16,2.36
3.02,0.34
3.81,9.98
6.9,3.49
6.78,4.85
1.96,0.69
9.21,1.72
2.54,5.32
9.38,3.25
7.63,8.6
5.79,0.96
2.79,9.65
0.31,5.22
3.71,0.9
2.29,3.33
2.17,6.45
6.99,0.63
1.97,5.82
2.62,3.07
6.97,4.68
3.57,2.92
1.14,9.06
4.88,2.82
4.9,2.55
8.52,7.56
2.17,5.33
7.4,8.96
1.05,8.78
2.22,5.87
9.24,1.68
5.61,7.54
9.9,5.09
3.82,3.61
4.18,9.06
3.41,8.33
8.25,1.52
4.17,9.74
0.15,3.23
6.92,1.6
7.19,8.85
9.67,7.93
1.17,8.45
2.2,9.16
4.37,5.0
9.05,4.65
9.44,5.04
0.73,3.66
7.27,1.17
2.18,5.85
1.49,1.1
7.23,5.69
0.18,4.6
8.98,0.57
8.33,8.74
1.14,9.45
3.11,7.5
8.79,8.47
5.9,6.86
4.07,1.78
4.47,6.21
2.52,0.68
0.4,8.51
3.16,6.46
3.43,4.31
7.2,9.32
8.51,1.37
6.86,9.73
6.37,1.81
4.67,8.13
7.44,9.17
5.61,1.47
8.08,3.34
4.79,9.79
3.53,2.4
0.87,9.72
4.57,7.08
0.25,6.97
3.59,2.31
6.61,5.96
7.24,9.52
4.6,9.73
1.94,8.17
1.81,9.4
2.59,7.61
0.52,4.64
8.29,3.42
7.74,4.86
9.05,2.31
4.0,8.34
3.95,4.71
0.67,4.66
1.82,5.36
7.22,3.62
4.3,0.82
8.33,8.96
3.26,4.51
1.6,8.71
7.76,2.04
4.26,1.94
2.45,1.19
1.49,7.41
8.6,3.11
0.73,8.98
2.94,6.9
7.3,8.07
0.33,0.44
4.1,6.09
0.85,5.2
0.22,6.99
6.53,6.35
8.14,4.15
2.0,6.57
0.98,7.79
8.26,3.5
8.86,8.74
7.41,3.74
8.39,6.53
2.11,2.58
1.32,7.18
1.04,2.47
4.05,1.63
0.38,2.13
3.28,7.36
8.1,1.58
7.98,3.8
3.11,4.4
2.26,7.0
0.86,3.42
6.27,4.9
7.96,8.24
2.54,0.69
5.71,7.84
5.81,3.97
6.46,5.16
4.75,7.21
9.44,0.16
5.23,5.33
2.87,7.48
2.41,5.12
4.98,1.54
1.37,5.94
6.59,7.14
4.33,7.48
9.48,9.86
9.59,6.46
3.51,3.27
8.29,2.98
4.7,6.64
1.58,0.73
1.5,8.69
4.97,6.39
6.32,7.44
5.33,5.82
5.48,3.32
7.51,7.84
4.85,1.96
5.72,1.25
5.43,3.16
4.49,9.62
5.71,3.58
0.73,1.35
0.78,7.94
1.1,6.09
1.63,2.99
9.77,0.23
9.33,3.83
0.6,8.66
1.3,3.51
3.17,9.61
6.31,3.0
9.03,9.39
4.48,5.8
3.46,8.25
8.87,8.53
9.96,4.72
6.2,4.51
3.49,9.14
4.05,9.48
1.22,8.66
0.55,3.16
7.99,7.5
3.13,2.34
7.45,4.7
1.83,2.42
4.27,1.7
3.01,0.78
0.42,2.42
0.54,3.94
4.48,8.35
6.19,5.19
7.45,6.6
2.77,2.72
4.75,3.62
1.39,2.87
3.59,8.29
2.12,1.35
4.67,1.75
7.94,0.56
3.66,9.48
7.21,2.09
4.38,1.12
6.34,9.77
6.6,4.37
7.01,6.22
6.74,5.06
5.9,7.72
4.53,9.17
5.02,3.02
6.63,3.27
6.6,4.12
5.0,4.64
6.07,3.13
0.76,6.91
2.59,8.11
2.86,2.33
4.92,0.19
7.04,0.01
4.67,9.94
3.88,5.75
2.23,6.72
9.21,2.86
8.83,9.01
8.97,4.07
8.61,5.81
7.27,8.75
1.78,2.17
9.96,5.9
8.08,1.53
1.01,6.29
2.05,7.12
0.94,6.9
6.41,9.66
9.17,3.08
9.5,9.38
2.95,4.78
4.99,8.7
5.59,1.22
0.7,5.65
7.27,5.07
2.1,1.56
8.44,6.09
9.04,2.88
3.83,0.7
9.7,1.18
4.71,5.67
2.76,4.75
3.95,9.61
9.33,7.34
7.2,0.93
5.91,6.4
9.62,8.67
0.34,1.44
5.14,2.44
6.12,7.36
7.78,2.57
7.0,5.8
4.4,5.83
6.38,9.0
6.76,9.09
8.76,0.17
9.11,0.76
8.15,9.06
8.94,9.92
5.01,0.43
6.91,9.54
7.93,6.0
0.43,7.21
1.18,2.99
8.18,8.23
0.99,2.74
5.18,6.93
8.25,7.5
4.88,6.36
2.05,7.12
3.77,3.55
5.09,1.09
7.09,8.2
8.04,1.68
5.83,6.31
8.91,9.21
9.1,4.09
1.79,5.34
2.43,2.45
4.57,4.93
4.71,9.47
9.21,3.95
9.62,4.87
1.31,2.04
2.74,4.4
6.37,6.36
7.51,0.85
7.81,6.91
0.98,3.14
0.61,1.79
2.66,5.8
5.74,6.24
9.21,8.59
5.71,0.94
5.2,9.58
5.77,3.25
5.85,8.07
1.79,5.03
5.41,5.82
8.81,9.01
5.74,7.98
1.04,6.27
7.22,3.11
8.09,6.99
0.02,1.62
5.18,5.5
0.0,2.14
8.98,8.88
1.15,3.32
3.72,5.22
7.55,4.57
7.87,9.39
1.37,6.27
6.56,4.44
4.42,9.78
8.06,6.1
0.08,1.14
3.35,4.36
3.37,2.04
3.54,6.5
9.27,9.37
6.74,1.36
3.79,2.75
2.2,9.04
3.52,5.69
8.36,8.35
9.01,3.25
8.73,0.08
0.93,1.56
0.94,5.88
3.31,4.82
8.33,4.4
2.61,4.18
1.82,9.47
8.79,1.63
5.49,2.92
3.0,2.23
0.87,1.79
0.64,5.36
4.44,3.04
7.93,7.88
8.98,2.57
4.45,2.06
0.64,3.37
3.28,2.7
3.59,0.74
6.84,5.14
1.7,0.44
9.89,3.22
9.82,1.08
9.65,8.58
2.91,4.87
3.22,1.91
7.43,9.95
1.35,3.74
3.14,0.63
3.48,2.92
6.98,9.45
4.79,4.88
7.64,9.08
4.15,3.43
2.56,5.77
3.32,8.76
9.56,5.85
4.14,6.12
8.56,2.55
7.0,7.33
4.78,7.55
3.51,4.06
9.23,7.3
3.82,1.43
0.21,8.31
6.99,0.42
3.71,0.64
7.34,9.02
3.68,2.65
6.33,6.96
2.44,0.96
9.08,9.41
5.73,6.66
0.07,3.02
0.75,4.06
4.28,8.68
4.56,0.73
5.12,0.8
1.6,1.38
2.98,8.89
9.96,2.53
0.3,9.15
6.32,8.69
2.25,9.74
3.59,1.4
7.42,7.94
9.26,1.96
7.16,5.59
5.37,8.55
8.26,0.29
6.24,6.86
5.4,7.7
2.25,3.98
8.63,8.12
9.85,1.35
8.89,4.88
7.72,3.68
8.87,5.9
9.63,7.36
1.37,7.7
1.07,5.96
7.99,4.02
6.66,4.32
4.37,2.73
8.02,9.32
6.91,3.9
9.05,3.3
9.31,4.55
7.32,8.7
3.14,4.43
1.96,1.3
1.31,8.83
7.56,8.82
0.34,9.41
8.11,4.76
1.63,3.38
1.04,9.88
6.08,7.18
3.19,6.26
7.67,6.72
6.49,8.1
9.44,7.68
5.36,2.74
1.59,7.19
6.61,9.98
1.78,4.67
5.04,7.18
0.72,3.24
9.75,0.17
3.58,8.47
7.23,6.53
3.94,3.66
5.16,5.44
8.91,9.66
8.62,0.17
9.02,8.42
6.78,8.93
9.11,4.87
0.77,2.74
9.89,8.09
5.55,0.29
2.92,0.6
1.58,8.03
5.77,0.51
4.22,1.22
7.86,8.26
6.47,9.88
1.25,7.86
2.28,9.29
2.65,7.51
5.45,6.4
8.42,9.06
9.96,5.06
8.47,7.92
3.13,6.46
2.63,6.15
5.43,7.36
1.72,7.49
7.07,3.2
9.77,1.93
3.71,1.25
0.77,7.5
1.2,3.27
1.29,1.65
7.84,0.27
4.7,8.66
8.21,4.37
3.4,1.71
4.13,2.38
5.38,3.42
5.43,6.1
5.74,1.27
9.68,4.93
2.41,9.58
1.49,5.63
8.37,8.95
9.0,4.78
9.69,6.11
0.14,2.62
7.2,9.58
7.39,5.93
6.3,2.62
2.88,6.61
3.11,5.67
3.74,6.69
3.09,9.95
2.42,8.24
6.33,6.62
6.63,1.1
4.92,0.7
0.46,0.9
9.76,2.47
0.46,6.77
7.75,7.8
8.51,8.24
4.5,3.02
0.98,5.16
5.08,8.94
8.69,3.16
8.5,6.34
3.64,9.61
5.7,4.64
0.28,2.5
3.2,6.8
7.5,2.8
2.46,5.85
4.75,1.69
4.01,2.74
9.98,4.93
5.43,1.01
4.17,2.16
1.81,3.2
4.49,7.7
0.1,8.07
1.47,8.46
2.8,9.04
9.75,0.1
5.02,6.63
2.63,2.53
7.94,5.63
5.27,0.74
4.99,5.99
2.24,2.31
2.8,5.89
7.47,1.42
4.72,5.14
0.55,8.43
6.41,1.18
2.18,4.62
8.84,5.08
3.56,4.73
6.11,2.71
6.03,2.98
1.09,8.6
5.3,2.45
7.16,9.39
4.06,6.09
2.06,0.84
9.66,8.2
5.2,9.55
8.79,8.56
9.85,8.9
1.92,2.1
4.13,3.67
6.7,9.19
0.87,3.99
0.2,6.14
2.51,5.37
6.94,1.28
8.4,3.66
9.61,0.57
3.27,8.73
7.47,6.55
2.25,8.31
9.58,1.12
2.29,8.21
3.79,8.27
1.41,5.59
9.97,2.42
9.77,0.82
4.27,9.53
4.71,2.03
0.65,5.96
3.47,1.88
3.73,0.79
9.65,7.98
1.62,0.4
3.73,1.48
5.72,1.8
4.95,7.93
3.34,7.75
7.35,0.83
4.04,1.04
7.23,2.54
2.2,8.9
8.07,5.15
7.5,6.3
4.74,4.8
5.73,5.03
9.9,5.5
7.24,9.31
1.32,6.34
1.45,1.25
2.7,7.08
9.08,7.26
3.47,6.45
9.29,4.31
6.74,5.46
8.97,3.9
4.88,8.55
0.03,6.32
4.0,8.91
0.49,7.79
6.15,2.95
0.11,9.85
9.23,5.59
2.88,2.61
4.33,2.37
7.44,9.03
7.8,5.8
7.36,2.39
9.84,5.36
0.14,9.75
9.3,5.19
2.08,8.13
2.29,7.05
0.06,5.84
8.28,0.82
6.23,7.87
0.55,3.37
1.17,4.34
8.33,0.02
4.54,6.79
3.9,1.74
1.11,5.05
6.72,4.92
0.41,6.04
1.9,4.7
1.18,4.9
8.33,9.44
6.09,4.72
9.61,2.35
3.8,0.03
3.92,4.62
6.15,2.69
0.85,4.03
6.02,2.8
9.22,3.82
4.18,7.07
8.31,4.87
6.62,2.32
6.26,9.69
0.31,6.44
5.6,9.06
7.33,0.87
3.87,6.02
4.4,0.02
5.77,2.35
3.13,0.09
7.84,2.97
0.65,8.22
5.76,9.57
0.2,5.89
6.93,7.75
8.31,3.38
3.34,1.93
1.79,1.56
8.3,0.74
8.78,4.46
5.61,5.56
7.42,2.33
4.23,8.99
8.22,7.17
2.92,5.35
1.76,0.14
9.23,5.06
9.85,5.16
5.68,7.18
4.43,0.7
3.55,7.65
0.73,8.79
3.6,4.98
9.1,5.9
8.03,3.13
0.26,6.95
7.36,4.34
9.26,5.37
7.07,5.48
0.23,9.0
3.79,4.64
7.59,5.49
0.42,5.3
9.3,3.47
9.03,6.93
4.44,9.79
1.03,7.88
2.36,9.93
9.35,2.5
4.17,0.31
6.5,2.73
1.98,5.16
0.61,7.54
2.41,5.1
2.48,4.3
5.61,3.32
1.92,1.27
2.76,0.17
3.86,3.41
4.42,2.95
8.71,8.91
7.34,6.0
7.26,2.6
5.36,2.89
5.32,0.13
1.97,1.47
5.77,9.79
8.81,4.49
5.65,3.96
6.29,2.31
5.8,4.56
2.56,2.88
0.17,7.91
1.46,5.72
1.2,6.76
1.98,7.95
1.66,9.34
6.16,6.9
3.1,3.32
6.39,9.16
7.27,5.81
7.8,8.52
0.66,7.2
2.78,7.76
5.7,3.62
9.53,6.81
9.32,6.96
0.31,5.55
4.21,5.69
1.74,0.44
3.27,0.8
4.4,6.35
9.26,0.42
6.76,8.0
3.89,7.24
4.76,2.6
1.97,9.35
0.63,9.36
1.91,7.22
1.76,9.84
8.24,1.05
7.54,1.32
1.32,3.76
6.27,7.46
3.68,5.49
6.48,8.26
5.63,3.06
8.21,4.28
3.74,8.99
2.17,1.88
0.63,2.47
7.3,3.16
1.83,4.97
1.93,4.25
8.25,6.81
5.59,1.3
7.39,7.6
3.14,2.17
3.04,4.84
1.6,3.26
4.66,9.79
4.82,7.87
6.0,3.68
4.72,3.52
8.11,1.26
0.99,6.97
2.29,4.59
9.62,8.31
7.43,4.71
0.06,0.89
7.52,7.24
6.23,5.07
9.31,0.28
4.64,1.2
6.97,8.6
0.28,1.61
5.03,7.72
7.21,3.34
5.69,1.41
4.94,8.61
7.94,5.52
5.85,0.99
6.11,0.4
7.87,9.75
5.52,4.87
8.14,0.88
1.05,0.32
1.11,2.01
3.8,9.76
2.03,0.12
4.47,8.43
8.72,3.13
2.4,1.16
3.45,9.34
5.95,9.69
8.19,9.73
7.42,3.01
5.51,7.99
6.82,9.54
5.17,8.26
4.81,6.75
1.13,9.99
0.98,9.17
3.87,8.61
3.35,9.06
9.86,1.87
2.0,1.13
9.48,6.09
1.1,3.5
1.27,4.3
2.37,4.88
1.39,9.15
8.52,2.45
3.86,9.56
5.73,6.71
3.92,7.41
3.42,0.47
8.11,2.43
0.66,1.38
8.1,7.34
3.17,2.64
9.61,0.79
8.56,5.56
3.74,9.08
2.35,0.9
6.12,2.2
2.93,4.25
2.46,5.81
0.17,1.82
6.13,7.17
2.14,3.15
9.5,6.51
0.53,2.39
8.09,1.27
0.72,9.97
5.12,7.83
0.89,6.84
3.07,1.51
7.52,3.4
2.26,0.74
4.79,2.12
6.68,4.1
9.2,0.15
4.54,3.57
1.72,4.79
1.9,7.25
3.98,4.19
2.02,6.79
6.89,7.71
4.58,0.98
6.85,0.88
0.6,7.55
3.4,7.77
1.28,1.58
8.73,1.4
1.18,8.05
6.24,1.33
1.48,9.24
9.41,4.5
6.95,1.03
6.81,2.63
0.85,6.87
1.69,6.54
5.22,0.56
4.2,9.01
9.95,6.5
0.14,3.01
9.69,9.26
1.94,7.96
4.18,6.4
3.34,6.29
7.26,5.27
9.9,9.96
4.1,3.13
9.19,9.01
5.52,9.37
8.41,8.36
0.71,7.65
9.31,9.29
9.62,3.81
1.04,4.01
2.25,5.05
3.75,0.21
1.79,8.77
9.77,0.35
1.39,7.6
9.49,9.64
8.81,2.31
0.82,0.87
8.28,2.12
1.54,7.18
5.47,7.17
9.64,4.9
4.22,0.68
3.74,7.47
0.06,1.27
1.36,2.46
8.82,9.61
0.06,8.19
6.29,4.0
4.91,2.25
4.36,7.69
6.53,2.58
7.02,0.82
4.96,4.12
1.38,9.6
1.73,3.49
9.01,4.04
2.73,2.37
1.9,6.29
4.87,3.47
9.93,2.32
6.17,7.15
2.67,3.5
8.33,4.94
7.99,3.46
1.46,3.38
6.67,0.45
0.66,0.53
8.28,8.45
5.74,3.66
0.16,0.67
7.7,1.74
6.73,5.29
7.31,8.54
4.55,2.23
7.91,1.6
3.87,9.92
7.92,8.54
1.05,5.52
0.91,0.92
8.27,7.63
7.08,8.75
7.71,5.87
5.88,7.66
0.08,9.49
2.09,0.31
4.0,8.25
6.89,3.69
7.89,1.76
1.3,6.54
7.42,8.37
4.55,0.34
7.16,0.99
8.68,0.74
6.21,8.12
9.55,9.62
3.43,0.93
5.87,9.91
2.1,1.07
5.47,8.14
9.99,1.07
6.98,5.54
5.59,5.45
0.8,7.44
0.44,0.71
9.64,4.08
2.0,6.19
9.09,6.51
0.77,9.92
1.09,6.71
0.02,9.2
9.91,5.49
8.5,0.17
8.1,7.8
7.78,0.25
3.79,1.33
8.57,6.29
4.01,8.48
8.33,9.69
8.86,2.3
6.78,6.07
1.15,8.73
9.0,0.76
8.46,0.71
2.59,2.17
7.13,3.92
2.76,0.95
8.31,9.82
4.17,2.0
2.55,2.75
2.7,7.86
0.86,0.39
3.38,3.44
5.73,3.55
5.15,5.32
5.38,8.11
1.42,5.1
3.7,7.83
4.71,5.28
8.14,6.67
1.63,3.66
1.97,0.74
6.25,9.94
7.27,8.61
0.88,0.69
6.08,2.16
8.81,9.46
5.98,3.68
5.83,6.98
0.62,3.82
7.36,7.99
9.79,5.93
1.82,3.41
4.06,8.92
6.48,6.47
3.25,1.62
9.12,0.56
3.22,0.23
0.84,0.91
6.14,4.02
0.93,7.5
1.42,9.15
4.87,1.18
8.47,8.45
2.12,6.51
9.9,8.21
10.0,0.8
5.34,8.03
5.68,7.37
1.15,9.94
7.14,5.08
9.6,0.9
3.81,7.99
3.02,2.85
0.08,7.34
6.46,9.67
4.41,8.31
1.72,2.8
8.31,5.76
9.12,4.47
7.88,4.58
7.66,1.66
1.98,4.64
4.61,0.23
0.41,2.1
5.45,8.48
0.71,9.06
5.34,5.52
6.41,2.54
8.84,3.16
6.4,4.54
6.13,1.53
7.28,3.45
4.07,2.43
3.06,2.5
3.02,1.79
0.83,8.34
5.43,5.03
5.3,4.09
9.38,8.52
2.67,5.8
3.72,3.08
9.6,5.15
7.97,2.73
1.97,7.44
4.1,4.43
3.13,2.15
5.57,2.71
9.68,4.32
2.56,6.58
7.54,7.85
0.59,9.18
0.49,1.42
6.14,5.29
8.99,5.55
2.17,0.69
2.58,3.4
2.77,7.54
8.1,2.61
3.01,4.86
7.46,8.14
8.67,7.67
2.05,8.96
3.34,4.61
5.18,4.28
9.35,2.53
5.9,4.37
0.37,7.41
3.72,5.23
4.61,5.64
0.81,2.6
1.62,1.84
3.46,0.34
5.59,1.81
2.43,4.76
3.85,6.7
3.66,6.65
8.48,2.9
7.37,6.59
5.03,6.42
6.19,8.92
4.66,4.01
1.37,6.69
0.17,8.5
2.82,7.85
6.48,1.69
5.77,8.3
9.86,3.39
3.31,0.35
1.84,7.98
9.7,5.96
6.84,4.77
3.88,8.94
8.81,9.58
9.83,2.22
5.7,4.81
0.08,2.02
3.09,3.25
7.44,0.83
8.7,0.5
0.27,3.06
1.25,2.52
0.09,9.51
2.48,7.7
7.3,4.39
9.2,1.86
1.45,1.87
5.43,2.75
3.23,5.35
2.28,9.57
7.8,3.48
9.02,8.26
9.33,1.54
3.21,0.57
3.06,6.95
4.7,6.53
4.59,6.42
9.12,3.13
2.2,1.7
3.71,7.61
0.13,2.41
4.7,3.01
8.44,5.78
1.54,0.23
9.0,3.62
3.41,7.9
7.53,7.74
3.5,1.0
8.85,1.47
7.25,0.91
3.71,0.61
6.4,5.68
9.36,7.39
2.12,5.72
7.96,5.33
9.3,5.66
2.78,0.56
7.96,1.72
3.57,2.85
4.48,3.17
6.55,6.03
2.08,7.12
8.76,0.58
4.4,4.09
4.02,2.06
5.06,2.85
0.23,2.87
8.07,6.3
0.35,5.69
2.87,1.23
2.99,2.08
0.16,4.27
6.51,1.06
3.33,6.34
9.11,9.67
8.23,9.28
1.87,4.52
3.94,8.56
1.8,1.95
2.58,9.42
8.97,4.89
1.33,4.69
3.9,1.04
0.39,8.86
1.64,8.61
2.15,3.29
8.5,9.03
4.95,5.2
8.63,2.58
4.07,4.82
1.08,9.02
8.57,5.41
5.31,5.74
3.29,1.41
9.28,7.13
0.57,1.8
0.8,9.0
0.11,5.67
5.99,6.94
3.74,7.65
4.24,5.8
2.58,8.82
7.68,5.36
5.44,9.93
4.74,4.25
7.55,8.53
3.66,1.31
9.81,6.86
3.9,8.73
0.69,9.22
0.18,9.47
4.43,3.51
7.96,1.64
6.67,1.67
9.18,9.3
8.94,4.64
4.79,1.94
8.36,4.38
3.69,9.59
9.61,2.32
7.38,1.11
7.3,1.7
0.59,0.08
2.25,6.87
0.7,2.24
5.0,9.03
